"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify double deletion returns 404 for the second call","1235","checkDeleteAuthorTwiceShouldReturnNotFoundSecondTime()","","Tue Oct 07 20:14:03 UTC 2025","failed","Tue Oct 07 20:14:04 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteAuthorTwiceShouldReturnNotFoundSecondTime"
"Verify that creating a book with empty fields returns sucess","400","checkUserCanCreateBookWithNullFields(SoftAssertions)","","Tue Oct 07 20:14:29 UTC 2025","passed","Tue Oct 07 20:14:30 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkUserCanCreateBookWithNullFields"
"Verify creating a Book with only one populated field behaves as expected","393","checkCreateBookWithSingleField(String) Create Book with only field: publishDate","","Tue Oct 07 20:14:29 UTC 2025","passed","Tue Oct 07 20:14:29 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithSingleField"
"Verify that a user can create a book with all required fields and they are correctly returned","417","checkUserCanCreateBookWithAllFields(SoftAssertions)","","Tue Oct 07 20:14:27 UTC 2025","passed","Tue Oct 07 20:14:27 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkUserCanCreateBookWithAllFields"
"Verify DELETE /Authors without specifying ID returns 405 Method Not Allowed","396","checkDeleteWithoutIdShouldReturn405()","","Tue Oct 07 20:14:07 UTC 2025","passed","Tue Oct 07 20:14:07 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteWithoutIdShouldReturn405"
"Verify that invalid author IDs return 400 Bad Request","440","checkDeleteInvalidAuthorIdShouldReturnBadRequest(String) DELETE /Authors/ю should return 400 Bad Request","","Tue Oct 07 20:14:06 UTC 2025","passed","Tue Oct 07 20:14:06 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteInvalidAuthorIdShouldReturnBadRequest"
"GET /Books/{id} should return the correct book for an existing ID","1140","checkGetBookByIdShouldReturnValidBook(SoftAssertions)","","Tue Oct 07 20:14:40 UTC 2025","failed","Tue Oct 07 20:14:41 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookByIdShouldReturnValidBook"
"Verify GET /Books/{id} returns 400 Bad Request when ID is invalid","431","checkGetBookWithInvalidIdShouldReturnBadRequest(String) GET /Books/ю should return 400 Bad Request","","Tue Oct 07 20:14:42 UTC 2025","passed","Tue Oct 07 20:14:43 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookWithInvalidIdShouldReturnBadRequest"
"PUT /Authors/{id} should return 400 when idBook = 0 (invalid reference)","1071","checkShouldReturnBadRequestWhenIdBookInvalid()","","Tue Oct 07 20:14:16 UTC 2025","failed","Tue Oct 07 20:14:18 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","checkShouldReturnBadRequestWhenIdBookInvalid"
"Verify GET /Books/{id} returns 404 Not Found for nonexistent or invalid numeric IDs","798","checkGetBookWithNonexistentIdShouldReturnNotFound(String) GET /Books/-5 should return 404 Not Found","","Tue Oct 07 20:14:46 UTC 2025","passed","Tue Oct 07 20:14:46 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookWithNonexistentIdShouldReturnNotFound"
"Verify creating a Book with only one populated field behaves as expected","402","checkCreateBookWithSingleField(String) Create Book with only field: pageCount","","Tue Oct 07 20:14:28 UTC 2025","passed","Tue Oct 07 20:14:29 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithSingleField"
"Create a book with emoji and unicode characters","429","checkCreateBookWithEmojiAndUnicode(SoftAssertions)","","Tue Oct 07 20:14:26 UTC 2025","passed","Tue Oct 07 20:14:27 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithEmojiAndUnicode"
"Verify creating a Book with only one populated field behaves as expected","407","checkCreateBookWithSingleField(String) Create Book with only field: description","","Tue Oct 07 20:14:28 UTC 2025","passed","Tue Oct 07 20:14:28 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithSingleField"
"Verify updating each single field one by one (title, description, pageCount, excerpt, publishDate)","2422","checkUpdateBookSingleFieldsIndividually()","","Tue Oct 07 20:14:49 UTC 2025","passed","Tue Oct 07 20:14:52 UTC 2025","","com.fakeRestApi.tests.book.UpdateBooksTests","com.fakeRestApi.tests.book.UpdateBooksTests","checkUpdateBookSingleFieldsIndividually"
"Verify updating an existing book successfully changes its fields and returns 200 OK","815","checkUpdateExistingBookShouldReturnOk(SoftAssertions)","","Tue Oct 07 20:14:48 UTC 2025","passed","Tue Oct 07 20:14:49 UTC 2025","","com.fakeRestApi.tests.book.UpdateBooksTests","com.fakeRestApi.tests.book.UpdateBooksTests","checkUpdateExistingBookShouldReturnOk"
"Verify creating a Book with only one populated field behaves as expected","408","checkCreateBookWithSingleField(String) Create Book with only field: id","","Tue Oct 07 20:14:27 UTC 2025","passed","Tue Oct 07 20:14:27 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithSingleField"
"Verify creating author with only one populated field behaves as expected","424","checkCreateAuthorWithSingleField(String) Create author with single field: lastName","","Tue Oct 07 20:13:59 UTC 2025","passed","Tue Oct 07 20:13:59 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateAuthorWithSingleField"
"PUT /Authors/{id} should return 400 when body ID mismatches path ID","1081","checkShouldReturnBadRequestOnIdMismatch()","","Tue Oct 07 20:14:15 UTC 2025","failed","Tue Oct 07 20:14:16 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","checkShouldReturnBadRequestOnIdMismatch"
"Verify GET /Books returns non-empty list and valid fields","1130","checkGetAllBooksShouldReturnValidBooksList()","","Tue Oct 07 20:14:46 UTC 2025","passed","Tue Oct 07 20:14:48 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetAllBooksShouldReturnValidBooksList"
"Verify creating author with only one populated field behaves as expected","427","checkCreateAuthorWithSingleField(String) Create author with single field: firstName","","Tue Oct 07 20:13:58 UTC 2025","passed","Tue Oct 07 20:13:59 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateAuthorWithSingleField"
"PUT /Authors/{id} should return 400 when firstName is blank","1062","checkShouldReturnBadRequestWhenFirstNameBlank(String) [1] ","","Tue Oct 07 20:14:18 UTC 2025","failed","Tue Oct 07 20:14:19 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","checkShouldReturnBadRequestWhenFirstNameBlank"
"Verify DELETE /Books without specifying ID returns 405 Method Not Allowed","389","checkDeleteWithoutIdShouldReturn405()","","Tue Oct 07 20:14:37 UTC 2025","passed","Tue Oct 07 20:14:38 UTC 2025","","com.fakeRestApi.tests.book.DeleteBooksTests","com.fakeRestApi.tests.book.DeleteBooksTests","checkDeleteWithoutIdShouldReturn405"
"PUT /Authors/{id} should return 400 when lastName is blank","1080","checkShouldReturnBadRequestWhenLastNameBlank(String) [3] 
","","Tue Oct 07 20:14:23 UTC 2025","failed","Tue Oct 07 20:14:24 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","checkShouldReturnBadRequestWhenLastNameBlank"
"Verify that creating an author with empty fields returns 400 Bad Request","428","checkCreateAuthorWithEmptyFieldsShouldReturnBadRequest()","","Tue Oct 07 20:13:58 UTC 2025","failed","Tue Oct 07 20:13:58 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateAuthorWithEmptyFieldsShouldReturnBadRequest"
"Verify double deletion returns 404 for the second call","1196","checkDeleteBookTwiceShouldReturnNotFoundSecondTime()","","Tue Oct 07 20:14:38 UTC 2025","failed","Tue Oct 07 20:14:39 UTC 2025","","com.fakeRestApi.tests.book.DeleteBooksTests","com.fakeRestApi.tests.book.DeleteBooksTests","checkDeleteBookTwiceShouldReturnNotFoundSecondTime"
"Verify GET /Authors/{id} returns 404 Not Found for nonexistent IDs","459","checkGetAuthorWithNonexistentIdShouldReturnBadRequest(String) GET /Authors/-5 → should return 404 Not Found","","Tue Oct 07 20:14:10 UTC 2025","passed","Tue Oct 07 20:14:10 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorWithNonexistentIdShouldReturnBadRequest"
"Verify each author has a valid first and last name pattern","23","checkAuthorNamesHaveValidPattern()","","Tue Oct 07 20:14:13 UTC 2025","passed","Tue Oct 07 20:14:13 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkAuthorNamesHaveValidPattern"
"Verify that user can create an author with all required valid fields","4839","checkUserCanCreateAuthorWithAllFields(SoftAssertions)","","Tue Oct 07 20:13:51 UTC 2025","passed","Tue Oct 07 20:13:56 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkUserCanCreateAuthorWithAllFields"
"Verify GET /Authors/{id} returns correct author by valid ID","410","checkGetAuthorByIdShouldReturnCorrectAuthor(SoftAssertions)","","Tue Oct 07 20:14:15 UTC 2025","passed","Tue Oct 07 20:14:15 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorByIdShouldReturnCorrectAuthor"
"Verify creating a Book with only one populated field behaves as expected","412","checkCreateBookWithSingleField(String) Create Book with only field: title","","Tue Oct 07 20:14:27 UTC 2025","passed","Tue Oct 07 20:14:28 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithSingleField"
"Verify GET /Books/{id} returns 400 Bad Request when ID is invalid","523","checkGetBookWithInvalidIdShouldReturnBadRequest(String) GET /Books/abc should return 400 Bad Request","","Tue Oct 07 20:14:42 UTC 2025","passed","Tue Oct 07 20:14:42 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookWithInvalidIdShouldReturnBadRequest"
"Verify creating a Book with only one populated field behaves as expected","409","checkCreateBookWithSingleField(String) Create Book with only field: excerpt","","Tue Oct 07 20:14:29 UTC 2025","passed","Tue Oct 07 20:14:29 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithSingleField"
"Verify that sending POST /Books without a request body returns 400 Bad Request","454","checkCreateBookWithoutBodyShouldReturnBadRequest()","","Tue Oct 07 20:14:33 UTC 2025","passed","Tue Oct 07 20:14:33 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithoutBodyShouldReturnBadRequest"
"Verify creating author with only one populated field behaves as expected","432","checkCreateAuthorWithSingleField(String) Create author with single field: idBook","","Tue Oct 07 20:13:59 UTC 2025","passed","Tue Oct 07 20:13:59 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateAuthorWithSingleField"
"PUT /Authors/{id} should return 400 when firstName is blank","1096","checkShouldReturnBadRequestWhenFirstNameBlank(String) [3] 	","","Tue Oct 07 20:14:20 UTC 2025","failed","Tue Oct 07 20:14:21 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","checkShouldReturnBadRequestWhenFirstNameBlank"
"Verify GET /Authors/{id} returns 404 Not Found for nonexistent IDs","440","checkGetAuthorWithNonexistentIdShouldReturnBadRequest(String) GET /Authors/999999 → should return 404 Not Found","","Tue Oct 07 20:14:10 UTC 2025","passed","Tue Oct 07 20:14:11 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorWithNonexistentIdShouldReturnBadRequest"
"Verify GET /Books/{id} returns the correct book when using a valid random ID","713","checkGetBookByRandomIdShouldReturnValidBookById(SoftAssertions)","","Tue Oct 07 20:14:48 UTC 2025","passed","Tue Oct 07 20:14:48 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookByRandomIdShouldReturnValidBookById"
"PUT /Authors/{id} should return 404 when author does not exist","392","checkShouldReturn404WhenUpdatingNonExistingAuthor()","","Tue Oct 07 20:14:16 UTC 2025","failed","Tue Oct 07 20:14:16 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","checkShouldReturn404WhenUpdatingNonExistingAuthor"
"Verify that deleting an existing author returns 200 OK and subsequent GET returns 404 Not Found","1241","checkDeleteExistingAuthorShouldReturnOkAndAuthorShouldBeGone()","","Tue Oct 07 20:14:02 UTC 2025","failed","Tue Oct 07 20:14:03 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteExistingAuthorShouldReturnOkAndAuthorShouldBeGone"
"Verify PUT /Authors/{id} updates an existing author successfully","1056","checkShouldUpdateExistingAuthor(SoftAssertions)","","Tue Oct 07 20:14:24 UTC 2025","passed","Tue Oct 07 20:14:25 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","checkShouldUpdateExistingAuthor"
"Verify GET /Books/{id} returns 400 Bad Request when ID is invalid","432","checkGetBookWithInvalidIdShouldReturnBadRequest(String) GET /Books/! should return 400 Bad Request","","Tue Oct 07 20:14:43 UTC 2025","passed","Tue Oct 07 20:14:43 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookWithInvalidIdShouldReturnBadRequest"
"Verify that user can create an author with minimal valid data","441","checkUserCanCreateAuthorWithMinimalData(SoftAssertions)","","Tue Oct 07 20:13:57 UTC 2025","passed","Tue Oct 07 20:13:58 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkUserCanCreateAuthorWithMinimalData"
