"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Create a book with emoji and unicode characters","351","checkCreateBookWithEmojiAndUnicode()","","Tue Oct 07 11:57:29 UTC 2025","passed","Tue Oct 07 11:57:30 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithEmojiAndUnicode"
"Verify double deletion returns 404 for the second call","1078","checkDeleteAuthorTwiceShouldReturnNotFoundSecondTime()","","Tue Oct 07 11:57:11 UTC 2025","failed","Tue Oct 07 11:57:12 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteAuthorTwiceShouldReturnNotFoundSecondTime"
"Verify updating each single field one by one (title, description, pageCount, excerpt, publishDate)","2086","checkUpdateBookSingleFieldsIndividually()","","Tue Oct 07 11:57:47 UTC 2025","passed","Tue Oct 07 11:57:49 UTC 2025","","com.fakeRestApi.tests.book.UpdateBooksTests","com.fakeRestApi.tests.book.UpdateBooksTests","checkUpdateBookSingleFieldsIndividually"
"Verify GET /Authors/{id} returns 400 Bad Request for malformed IDs","489","checkGetAuthorWithInvalidIdShouldReturn400(String) GET /Authors/abc → should return 400 Bad Request","","Tue Oct 07 11:57:17 UTC 2025","passed","Tue Oct 07 11:57:17 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorWithInvalidIdShouldReturn400"
"Verify updating a book with empty strings returns 400 Bad Request","677","checkUpdateBookWithEmptyFieldsShouldReturn400()","","Tue Oct 07 11:57:49 UTC 2025","passed","Tue Oct 07 11:57:49 UTC 2025","","com.fakeRestApi.tests.book.UpdateBooksTests","com.fakeRestApi.tests.book.UpdateBooksTests","checkUpdateBookWithEmptyFieldsShouldReturn400"
"Verify double deletion returns 404 for the second call","1081","checkDeleteBookTwiceShouldReturnNotFoundSecondTime()","","Tue Oct 07 11:57:39 UTC 2025","failed","Tue Oct 07 11:57:40 UTC 2025","","com.fakeRestApi.tests.book.DeleteBooksTests","com.fakeRestApi.tests.book.DeleteBooksTests","checkDeleteBookTwiceShouldReturnNotFoundSecondTime"
"Verify that invalid book IDs return 400 Bad Request","350","checkDeleteInvalidBookIdShouldReturn400(String) DELETE /Books/abc should return 400 Bad Request","","Tue Oct 07 11:57:37 UTC 2025","passed","Tue Oct 07 11:57:37 UTC 2025","","com.fakeRestApi.tests.book.DeleteBooksTests","com.fakeRestApi.tests.book.DeleteBooksTests","checkDeleteInvalidBookIdShouldReturn400"
"Verify that invalid author IDs return 400 Bad Request","354","checkDeleteInvalidAuthorIdShouldReturn400(String) DELETE /Authors/ю should return 400 Bad Request","","Tue Oct 07 11:57:13 UTC 2025","passed","Tue Oct 07 11:57:13 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteInvalidAuthorIdShouldReturn400"
"Verify creating a Book with only one populated field behaves as expected","358","checkCreateBookWithSingleField(String) Create Book with only field: description","","Tue Oct 07 11:57:31 UTC 2025","passed","Tue Oct 07 11:57:31 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithSingleField"
"Verify GET /Books/{id} returns 404 Not Found for nonexistent or invalid numeric IDs","374","checkGetBookWithNonexistentIdShouldReturnNotFound(String) GET /Books/-5 should return 404 Not Found","","Tue Oct 07 11:57:44 UTC 2025","passed","Tue Oct 07 11:57:45 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookWithNonexistentIdShouldReturnNotFound"
"Verify that creating a book with invalid or empty publishDate returns 400 Bad Request and correct validation error","368","checkCreateBookWithEmptyPublishDateShouldReturnBadRequest()","","Tue Oct 07 11:57:35 UTC 2025","passed","Tue Oct 07 11:57:36 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithEmptyPublishDateShouldReturnBadRequest"
"Verify that creating an author with null fields returns 400 Bad Request","385","checkCreateAuthorWithNullFieldsShouldReturnBadRequest()","","Tue Oct 07 11:57:04 UTC 2025","failed","Tue Oct 07 11:57:04 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateAuthorWithNullFieldsShouldReturnBadRequest"
"PUT /Authors/{id} should return 400 when lastName is blank","822","checkShouldReturnBadRequestWhenLastNameBlank(String) [3] 
","","Tue Oct 07 11:57:28 UTC 2025","failed","Tue Oct 07 11:57:28 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","checkShouldReturnBadRequestWhenLastNameBlank"
"Verify DELETE /Books without specifying ID returns 405 Method Not Allowed","341","checkDeleteWithoutIdShouldReturn405()","","Tue Oct 07 11:57:39 UTC 2025","broken","Tue Oct 07 11:57:39 UTC 2025","","com.fakeRestApi.tests.book.DeleteBooksTests","com.fakeRestApi.tests.book.DeleteBooksTests","checkDeleteWithoutIdShouldReturn405"
"Verify that user can create an author with all required valid fields","3008","checkUserCanCreateAuthorWithAllFields()","","Tue Oct 07 11:57:00 UTC 2025","passed","Tue Oct 07 11:57:04 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkUserCanCreateAuthorWithAllFields"
"Verify GET /Books/{id} returns 400 Bad Request when ID is invalid","398","checkGetBookWithInvalidIdShouldReturnBadRequest(String) GET /Books/null should return 400 Bad Request","","Tue Oct 07 11:57:42 UTC 2025","passed","Tue Oct 07 11:57:42 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookWithInvalidIdShouldReturnBadRequest"
"Create a book with a title that includes mixed characters","332","checkCreateBookWithMixedCharacters()","","Tue Oct 07 11:57:35 UTC 2025","passed","Tue Oct 07 11:57:35 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithMixedCharacters"
"Verify that invalid author IDs return 400 Bad Request","390","checkDeleteInvalidAuthorIdShouldReturn400(String) DELETE /Authors/null should return 400 Bad Request","","Tue Oct 07 11:57:13 UTC 2025","passed","Tue Oct 07 11:57:14 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteInvalidAuthorIdShouldReturn400"
"Verify GET /Books/{id} returns 404 Not Found for nonexistent or invalid numeric IDs","394","checkGetBookWithNonexistentIdShouldReturnNotFound(String) GET /Books/999999999 should return 404 Not Found","","Tue Oct 07 11:57:44 UTC 2025","passed","Tue Oct 07 11:57:44 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookWithNonexistentIdShouldReturnNotFound"
"Verify GET /Authors returns non-empty list and all fields are valid","612","checkGetAllAuthorsShouldReturnValidList()","","Tue Oct 07 11:57:16 UTC 2025","passed","Tue Oct 07 11:57:17 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAllAuthorsShouldReturnValidList"
"GET /Books/{id} should return the correct book for an existing ID","695","checkGetBookByIdShouldReturnValidBook()","","Tue Oct 07 11:57:41 UTC 2025","failed","Tue Oct 07 11:57:42 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookByIdShouldReturnValidBook"
"Verify each author has a valid first and last name pattern","18","checkAuthorNamesHaveValidPattern()","","Tue Oct 07 11:57:16 UTC 2025","passed","Tue Oct 07 11:57:16 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkAuthorNamesHaveValidPattern"
"Verify GET /Books/{id} returns 404 Not Found for nonexistent or invalid numeric IDs","506","checkGetBookWithNonexistentIdShouldReturnNotFound(String) GET /Books/0 should return 404 Not Found","","Tue Oct 07 11:57:44 UTC 2025","passed","Tue Oct 07 11:57:44 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookWithNonexistentIdShouldReturnNotFound"
"Verify creating a Book with only one populated field behaves as expected","351","checkCreateBookWithSingleField(String) Create Book with only field: publishDate","","Tue Oct 07 11:57:32 UTC 2025","passed","Tue Oct 07 11:57:32 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithSingleField"
"PUT /Authors/{id} should return 400 when body ID mismatches path ID","894","checkShouldReturnBadRequestOnIdMismatch()","","Tue Oct 07 11:57:20 UTC 2025","failed","Tue Oct 07 11:57:21 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","checkShouldReturnBadRequestOnIdMismatch"
"Verify GET /Authors/{id} returns correct author by valid ID","352","checkGetAuthorByIdShouldReturnCorrectAuthor()","","Tue Oct 07 11:57:19 UTC 2025","passed","Tue Oct 07 11:57:19 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorByIdShouldReturnCorrectAuthor"
"Create a book with special characters in all string fields","349","checkCreateBookWithSpecialSymbols()","","Tue Oct 07 11:57:33 UTC 2025","passed","Tue Oct 07 11:57:33 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithSpecialSymbols"
"Verify GET /Books returns non-empty list and valid fields","678","checkGetAllBooksShouldReturnValidBooksList()","","Tue Oct 07 11:57:45 UTC 2025","passed","Tue Oct 07 11:57:45 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetAllBooksShouldReturnValidBooksList"
"PUT /Authors/{id} with non-numeric path should return 400","365","shouldReturn400WhenPathIsNonNumeric()","","Tue Oct 07 11:57:28 UTC 2025","passed","Tue Oct 07 11:57:29 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","shouldReturn400WhenPathIsNonNumeric"
"Verify that each next book has an earlier publish date than the previous one (newest to oldest order)","27","checkBooksPublishDateIsChronologicallyDecreasing()","","Tue Oct 07 11:57:43 UTC 2025","passed","Tue Oct 07 11:57:44 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkBooksPublishDateIsChronologicallyDecreasing"
"Verify PUT /Authors/{id} updates an existing author successfully","896","shouldUpdateExistingAuthor()","","Tue Oct 07 11:57:21 UTC 2025","passed","Tue Oct 07 11:57:22 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","shouldUpdateExistingAuthor"
"Verify GET /Authors/authors/books/{idBook} returns authors related to that book","373","checkGetAuthorsByBookIdShouldReturnRelatedAuthors()","","Tue Oct 07 11:57:16 UTC 2025","passed","Tue Oct 07 11:57:16 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorsByBookIdShouldReturnRelatedAuthors"
"Verify GET /Authors/{id} returns 404 Not Found for nonexistent IDs","351","checkGetAuthorWithNonexistentIdShouldReturn404(String) GET /Authors/999999 → should return 404 Not Found","","Tue Oct 07 11:57:20 UTC 2025","passed","Tue Oct 07 11:57:20 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorWithNonexistentIdShouldReturn404"
"Verify GET /Authors/{id} returns 404 Not Found for nonexistent IDs","368","checkGetAuthorWithNonexistentIdShouldReturn404(String) GET /Authors/-5 → should return 404 Not Found","","Tue Oct 07 11:57:19 UTC 2025","passed","Tue Oct 07 11:57:20 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorWithNonexistentIdShouldReturn404"
"Verify GET /Authors/authors/books/{idBook} returns 404 for invalid or missing books","361","checkGetAuthorsByNonexistentBookIdShouldReturn404(String) GET /Authors/authors/books/0 → should return 404 for nonexistent book ID","","Tue Oct 07 11:57:15 UTC 2025","failed","Tue Oct 07 11:57:15 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorsByNonexistentBookIdShouldReturn404"
"Verify that all book IDs are unique across the list","2","checkReturnedBookIdsAreUnique()","","Tue Oct 07 11:57:42 UTC 2025","passed","Tue Oct 07 11:57:42 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkReturnedBookIdsAreUnique"
"Verify that creating duplicate authors is allowed and returns same data (fake API behavior)","757","checkCreateDuplicateAuthorIsAllowed()","","Tue Oct 07 11:57:06 UTC 2025","passed","Tue Oct 07 11:57:07 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateDuplicateAuthorIsAllowed"
"Verify that POST /Authors without body returns 400 Bad Request","1048","checkCreateAuthorWithoutBodyShouldReturn400()","","Tue Oct 07 11:57:07 UTC 2025","passed","Tue Oct 07 11:57:08 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateAuthorWithoutBodyShouldReturn400"
"Verify updating an existing book successfully changes its fields and returns 200 OK","691","checkUpdateExistingBookShouldReturn200()","","Tue Oct 07 11:57:50 UTC 2025","passed","Tue Oct 07 11:57:50 UTC 2025","","com.fakeRestApi.tests.book.UpdateBooksTests","com.fakeRestApi.tests.book.UpdateBooksTests","checkUpdateExistingBookShouldReturn200"
"Verify that a user can create a book with all required fields and they are correctly returned","349","checkUserCanCreateBookWithAllFields()","","Tue Oct 07 11:57:30 UTC 2025","passed","Tue Oct 07 11:57:30 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkUserCanCreateBookWithAllFields"
"Verify that creating an author with empty fields returns 400 Bad Request","364","checkCreateAuthorWithEmptyFieldsShouldReturnBadRequest()","","Tue Oct 07 11:57:05 UTC 2025","failed","Tue Oct 07 11:57:05 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateAuthorWithEmptyFieldsShouldReturnBadRequest"
"Verify DELETE /Authors without specifying ID returns 405 Method Not Allowed","366","checkDeleteWithoutIdShouldReturn405()","","Tue Oct 07 11:57:14 UTC 2025","broken","Tue Oct 07 11:57:14 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteWithoutIdShouldReturn405"
"Verify that invalid author IDs return 400 Bad Request","364","checkDeleteInvalidAuthorIdShouldReturn400(String) DELETE /Authors/abc should return 400 Bad Request","","Tue Oct 07 11:57:12 UTC 2025","passed","Tue Oct 07 11:57:12 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteInvalidAuthorIdShouldReturn400"
"Verify that creating a book with empty all fields returns 400 Bad Request","398","checkUserCanCreateBookWithEmptyFields()","","Tue Oct 07 11:57:32 UTC 2025","passed","Tue Oct 07 11:57:33 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkUserCanCreateBookWithEmptyFields"
"Verify that sending POST /Books without a request body returns 400 Bad Request","391","checkCreateBookWithoutBodyShouldReturnBadRequest()","","Tue Oct 07 11:57:35 UTC 2025","passed","Tue Oct 07 11:57:35 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithoutBodyShouldReturnBadRequest"
"Verify deleting a non-existent author returns 404 Not Found","436","checkDeleteNonexistentAuthorShouldReturnNotFound()","","Tue Oct 07 11:57:08 UTC 2025","failed","Tue Oct 07 11:57:09 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteNonexistentAuthorShouldReturnNotFound"
"Verify that creating a book with empty fields returns sucess","352","checkUserCanCreateBookWithNullFields()","","Tue Oct 07 11:57:32 UTC 2025","passed","Tue Oct 07 11:57:32 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkUserCanCreateBookWithNullFields"
"Verify author IDs are in sequential order","7","checkAuthorsAreSortedByIdAscending()","","Tue Oct 07 11:57:19 UTC 2025","passed","Tue Oct 07 11:57:19 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkAuthorsAreSortedByIdAscending"
"Verify GET /Authors/{id} returns 400 Bad Request for malformed IDs","367","checkGetAuthorWithInvalidIdShouldReturn400(String) GET /Authors/! → should return 400 Bad Request","","Tue Oct 07 11:57:17 UTC 2025","passed","Tue Oct 07 11:57:18 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorWithInvalidIdShouldReturn400"
"Verify that invalid book IDs return 400 Bad Request","376","checkDeleteInvalidBookIdShouldReturn400(String) DELETE /Books/! should return 400 Bad Request","","Tue Oct 07 11:57:37 UTC 2025","passed","Tue Oct 07 11:57:37 UTC 2025","","com.fakeRestApi.tests.book.DeleteBooksTests","com.fakeRestApi.tests.book.DeleteBooksTests","checkDeleteInvalidBookIdShouldReturn400"
"Verify updating a non-existent book returns 404 Not Found","345","checkUpdateNonExistentBookShouldReturn404()","","Tue Oct 07 11:57:49 UTC 2025","failed","Tue Oct 07 11:57:50 UTC 2025","","com.fakeRestApi.tests.book.UpdateBooksTests","com.fakeRestApi.tests.book.UpdateBooksTests","checkUpdateNonExistentBookShouldReturn404"
"Verify GET /Books/{id} returns 400 Bad Request when ID is invalid","350","checkGetBookWithInvalidIdShouldReturnBadRequest(String) GET /Books/! should return 400 Bad Request","","Tue Oct 07 11:57:43 UTC 2025","passed","Tue Oct 07 11:57:43 UTC 2025","","com.fakeRestApi.tests.book.GetBooksApiTests","com.fakeRestApi.tests.book.GetBooksApiTests","checkGetBookWithInvalidIdShouldReturnBadRequest"
"PUT /Authors/{id} should return 400 when lastName is blank","831","checkShouldReturnBadRequestWhenLastNameBlank(String) [1] ","","Tue Oct 07 11:57:26 UTC 2025","failed","Tue Oct 07 11:57:27 UTC 2025","","com.fakeRestApi.tests.author.UpdateAuthorsTests","com.fakeRestApi.tests.author.UpdateAuthorsTests","checkShouldReturnBadRequestWhenLastNameBlank"
"Verify all Author IDs are unique","4","checkAuthorIdsAreUnique()","","Tue Oct 07 11:57:16 UTC 2025","passed","Tue Oct 07 11:57:16 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkAuthorIdsAreUnique"
"Verify creating author with only one populated field behaves as expected","482","checkCreateAuthorWithSingleField(String) Create author with single field: idBook","","Tue Oct 07 11:57:06 UTC 2025","passed","Tue Oct 07 11:57:06 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkCreateAuthorWithSingleField"
"Verify GET /Authors/authors/books/{idBook} returns 404 for invalid or missing books","376","checkGetAuthorsByNonexistentBookIdShouldReturn404(String) GET /Authors/authors/books/999999 → should return 404 for nonexistent book ID","","Tue Oct 07 11:57:15 UTC 2025","failed","Tue Oct 07 11:57:16 UTC 2025","","com.fakeRestApi.tests.author.GetAuthorsTests","com.fakeRestApi.tests.author.GetAuthorsTests","checkGetAuthorsByNonexistentBookIdShouldReturn404"
"Verify that user can create an author with minimal valid data","372","checkUserCanCreateAuthorWithMinimalData()","","Tue Oct 07 11:57:04 UTC 2025","passed","Tue Oct 07 11:57:05 UTC 2025","","com.fakeRestApi.tests.author.CreateAuthorsTests","com.fakeRestApi.tests.author.CreateAuthorsTests","checkUserCanCreateAuthorWithMinimalData"
"Create a book with numeric-only title and description","350","checkCreateBookWithNumericStrings()","","Tue Oct 07 11:57:34 UTC 2025","passed","Tue Oct 07 11:57:35 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithNumericStrings"
"Verify that deleting an existing author returns 200 OK and subsequent GET returns 404 Not Found","1991","checkDeleteExistingAuthorShouldReturnOkAndAuthorShouldBeGone()","","Tue Oct 07 11:57:09 UTC 2025","failed","Tue Oct 07 11:57:11 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteExistingAuthorShouldReturnOkAndAuthorShouldBeGone"
"Verify updating a book with null fields returns 400 Bad Request","685","checkUpdateBookWithNullFieldsShouldReturn400()","","Tue Oct 07 11:57:46 UTC 2025","failed","Tue Oct 07 11:57:47 UTC 2025","","com.fakeRestApi.tests.book.UpdateBooksTests","com.fakeRestApi.tests.book.UpdateBooksTests","checkUpdateBookWithNullFieldsShouldReturn400"
"Verify that invalid author IDs return 400 Bad Request","357","checkDeleteInvalidAuthorIdShouldReturn400(String) DELETE /Authors/$ should return 400 Bad Request","","Tue Oct 07 11:57:12 UTC 2025","passed","Tue Oct 07 11:57:13 UTC 2025","","com.fakeRestApi.tests.author.DeleteAuthorsTests","com.fakeRestApi.tests.author.DeleteAuthorsTests","checkDeleteInvalidAuthorIdShouldReturn400"
"Verify that creating a book with identical data twice is allowed and both return the same book data","700","checkUserCanCreateBookWithSameDataTwice()","","Tue Oct 07 11:57:33 UTC 2025","passed","Tue Oct 07 11:57:34 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkUserCanCreateBookWithSameDataTwice"
"Verify creating a Book with only one populated field behaves as expected","369","checkCreateBookWithSingleField(String) Create Book with only field: title","","Tue Oct 07 11:57:30 UTC 2025","passed","Tue Oct 07 11:57:31 UTC 2025","","com.fakeRestApi.tests.book.CreateBooksTests","com.fakeRestApi.tests.book.CreateBooksTests","checkCreateBookWithSingleField"
